,rain_mm
285573,0.0
285574,0.0
285575,0.0
285576,0.0
285577,0.0
285578,19.0
285579,0.0
285580,5.0
285581,0.0
285582,3.0
285583,0.0
285584,0.0
285585,0.0
285586,0.0
285587,169.0
285588,0.0
285589,0.0
285590,0.0
285591,0.0
285592,56.0
285593,0.0
285594,0.0
285595,76.0
285596,0.0
285597,0.0
285598,56.0
285599,0.0
285600,0.0
285601,33.0
285602,0.0
285603,0.0
285604,0.0
285605,0.0
285606,458.0
285607,0.0
285613,64.0
285614,9.0
285618,0.0
285619,19.0
285622,75.0
285623,0.0
285624,2.0
285625,2.0
285639,0.0
285640,0.0
285641,1.0
285642,0.0
285643,6.0
285644,0.0
285645,0.0
285646,0.0
285647,0.0
285648,0.0
285649,187.0
285650,0.0
285651,0.0
285652,1.0
285653,0.0
285654,0.0
285655,0.0
285656,0.0
285657,5.0
285658,0.0
285659,32.0
285660,0.0
285661,0.0
285662,0.0
285663,0.0
285664,0.0
285665,0.0
285666,0.0
285667,0.0
285668,0.0
285669,0.0
285670,0.0
285671,80.0
285672,0.0
285673,0.0
285674,0.0
285675,36.0
285676,0.0
285677,0.0
285678,0.0
285679,13.0
285680,7.0
285681,0.0
285682,20.0
285683,0.0
285684,0.0
285685,110.0
285686,0.0
285687,0.0
285688,0.0
285689,0.0
285690,0.0
285691,39.0
285692,0.0
285693,0.0
285694,0.0
285695,0.0
285696,76.0
285697,0.0
285698,60.0
285699,0.0
285700,0.0
285701,71.0
285702,0.0
285703,105.0
285704,0.0
285705,0.0
285706,21.0
285707,5.0
285708,0.0
285709,0.0
285710,0.0
285711,0.0
285712,0.0
285713,0.0
285714,0.0
285715,0.0
285716,132.0
285717,0.0
285718,0.0
285719,0.0
285720,0.0
285721,0.0
285722,0.0
285723,0.0
285724,55.0
285725,0.0
285726,0.0
285727,123.0
285729,0.0
285730,130.0
285731,0.0
285732,0.0
285733,0.0
285734,0.0
285735,0.0
285736,17.0
285737,0.0
285738,13.0
285739,22.0
285740,0.0
285741,0.0
285742,0.0
285743,68.0
285744,0.0
285745,41.0
285746,0.0
285747,0.0
285748,8.0
285749,0.0
285750,0.0
285751,0.0
285752,0.0
285753,0.0
285754,0.0
285755,0.0
285756,0.0
285757,0.0
285758,0.0
285759,0.0
285760,0.0
285761,0.0
285762,0.0
285763,316.0
285764,0.0
285765,0.0
285766,0.0
285767,0.0
285768,0.0
285769,0.0
285770,0.0
285771,0.0
285772,0.0
285773,0.0
285774,0.0
285775,0.0
285776,0.0
285777,147.0
285778,0.0
285779,0.0
285780,0.0
285781,0.0
285782,0.0
285783,20.0
285784,0.0
285785,0.0
285786,0.0
285787,0.0
285788,0.0
285789,0.0
285790,2.0
285791,0.0
285792,0.0
285793,0.0
285794,0.0
285795,242.0
285796,0.0
285797,0.0
285798,0.0
285799,0.0
285800,0.0
285801,0.0
285802,0.0
285803,46.0
285804,0.0
285805,0.0
285806,0.0
285807,0.0
285808,27.0
285809,34.0
285810,0.0
285811,63.0
285812,0.0
285813,321.0
285814,0.0
285815,0.0
285816,1.0
285817,3.0
285818,0.0
285819,0.0
285820,0.0
285821,0.0
285822,50.0
285823,0.0
285824,2.0
285825,0.0
285826,0.0
285827,0.0
285828,151.0
285829,0.0
285830,0.0
285831,26.0
285832,26.0
285833,0.0
285834,0.0
285835,0.0
285836,0.0
285837,0.0
285838,0.0
285839,194.0
285840,0.0
285841,0.0
285842,0.0
285843,0.0
285844,0.0
285845,23.0
285846,232.0
285847,0.0
285848,473.0
285849,0.0
285850,0.0
285851,5.0
285852,0.0
285853,0.0
285854,0.0
285855,88.0
285856,0.0
285857,56.0
285858,0.0
285859,0.0
285860,0.0
285861,0.0
285862,0.0
285863,120.0
285864,0.0
285865,0.0
285866,0.0
285867,0.0
285868,0.0
285869,0.0
285870,0.0
285871,0.0
285872,0.0
285873,0.0
285874,0.0
285875,0.0
285876,0.0
285877,0.0
285878,0.0
285879,0.0
285880,0.0
285881,0.0
285882,0.0
285883,0.0
285884,0.0
285885,0.0
285886,0.0
285887,0.0
285888,0.0
285889,87.0
285890,0.0
285891,114.0
285892,25.0
285893,0.0
285894,0.0
285895,0.0
285896,10.0
285897,0.0
285898,8.0
285899,0.0
285900,0.0
285901,0.0
285902,0.0
285903,0.0
285904,0.0
285905,179.0
285906,0.0
285907,0.0
285908,0.0
285909,0.0
285910,0.0
285911,0.0
285912,0.0
285913,0.0
285914,0.0
285915,2.0
285916,0.0
285917,0.0
285918,0.0
285919,37.0
285920,16.0
285921,0.0
285922,0.0
285923,0.0
285924,0.0
285925,0.0
285926,0.0
285927,22.0
285928,0.0
285929,0.0
285930,0.0
285931,0.0
285932,56.0
285933,0.0
285934,0.0
285935,0.0
285936,0.0
285937,0.0
285938,0.0
285939,0.0
285940,8.0
285941,0.0
285942,0.0
285943,0.0
285944,0.0
285945,0.0
285946,0.0
285947,20.0
285948,0.0
285949,36.0
285950,0.0
285951,0.0
285952,0.0
285953,32.0
285954,0.0
285955,0.0
285956,62.0
285957,0.0
285958,84.0
285959,0.0
285960,0.0
285961,0.0
285962,7.0
285963,22.0
285964,2.0
285965,0.0
285966,0.0
285967,0.0
285968,0.0
285969,0.0
285970,102.0
285971,0.0
285972,0.0
285974,101.0
285975,0.0
285976,0.0
285977,76.0
285978,0.0
285979,0.0
285980,0.0
285981,173.0
285982,0.0
285983,57.0
285984,0.0
285985,23.0
285986,0.0
285987,0.0
285988,49.0
285989,0.0
285990,0.0
285991,0.0
285992,0.0
285993,0.0
285994,76.0
285995,50.0
285996,0.0
285997,0.0
285998,141.0
285999,0.0
286000,0.0
286001,23.0
286002,0.0
286003,0.0
286004,0.0
286005,17.0
286006,0.0
286007,24.0
286008,0.0
286009,0.0
286010,0.0
286011,16.0
286012,0.0
286013,0.0
286014,8.0
286015,0.0
286016,0.0
286017,0.0
286018,59.0
286019,0.0
286020,0.0
286021,0.0
286022,0.0
286023,0.0
286024,0.0
286025,0.0
286026,0.0
286027,0.0
286028,0.0
286029,3.0
286030,0.0
286031,28.0
286032,19.0
286033,0.0
286034,0.0
286035,0.0
286036,0.0
286037,0.0
286038,0.0
286039,116.0
286040,0.0
286041,0.0
286042,21.0
286043,0.0
286044,85.0
286045,0.0
286046,53.0
286047,0.0
286048,0.0
286049,126.0
286050,0.0
286051,19.0
286052,0.0
286053,0.0
286054,0.0
286055,38.0
286056,0.0
286057,0.0
286058,0.0
286059,0.0
286060,0.0
286061,0.0
286062,12.0
286063,0.0
286064,0.0
286065,0.0
286066,0.0
286067,10.0
286068,0.0
286069,151.0
286070,0.0
286071,39.0
286072,0.0
286073,0.0
286074,0.0
286075,0.0
286076,0.0
286077,0.0
286078,64.0
286079,0.0
286080,0.0
286081,0.0
286082,0.0
286083,0.0
286084,0.0
286085,0.0
286086,11.0
286087,27.0
286088,0.0
286089,0.0
286090,0.0
286091,0.0
286092,0.0
286093,371.0
286094,0.0
286095,0.0
286096,0.0
286097,0.0
286098,0.0
286099,0.0
286100,0.0
286101,0.0
286102,20.0
286103,0.0
286104,0.0
286105,69.0
286106,0.0
286107,0.0
286108,0.0
286109,3.0
286110,0.0
286111,0.0
286112,0.0
286113,0.0
286114,40.0
286115,0.0
286116,0.0
286117,0.0
286118,0.0
286119,0.0
286120,0.0
286121,0.0
286122,0.0
286123,0.0
286124,0.0
286125,0.0
286126,0.0
286127,0.0
286128,3.0
286129,0.0
286130,10.0
286131,0.0
286132,0.0
286133,131.0
286134,0.0
286135,0.0
286136,0.0
286137,0.0
286138,0.0
286139,10.0
286140,0.0
286141,0.0
286142,0.0
286143,0.0
286144,0.0
286145,0.0
286146,0.0
286147,51.0
286148,81.0
286149,0.0
286150,78.0
286151,0.0
286152,0.0
286153,49.0
286154,0.0
286155,0.0
286156,0.0
286157,44.0
286158,10.0
286159,0.0
286160,61.0
286161,2.0
286162,0.0
286163,0.0
286164,0.0
286165,0.0
286166,0.0
286167,0.0
286168,0.0
286169,0.0
286170,28.0
286171,0.0
286172,0.0
286173,0.0
286174,0.0
286175,0.0
286176,0.0
286177,0.0
286178,0.0
286179,50.0
286180,0.0
286181,0.0
286182,0.0
286183,230.0
286184,0.0
286185,0.0
286186,0.0
286187,0.0
286188,0.0
286189,0.0
286190,89.0
286191,0.0
286192,15.0
286193,0.0
286194,0.0
286195,0.0
286196,0.0
286197,1.0
286198,0.0
286199,0.0
286200,65.0
286201,0.0
286202,0.0
286203,0.0
286204,8.0
286205,0.0
286206,0.0
286207,6.0
286208,0.0
286209,0.0
286210,0.0
286211,0.0
286212,0.0
286213,0.0
286214,120.0
286215,0.0
286216,0.0
286217,0.0
286218,0.0
286219,0.0
286220,5.0
286221,0.0
286222,0.0
286223,0.0
286224,0.0
286225,12.0
286226,0.0
286227,0.0
286228,0.0
286229,59.0
286230,0.0
286231,0.0
286232,0.0
286233,0.0
286234,0.0
286235,0.0
286236,0.0
286237,30.0
286238,60.0
286239,71.0
286240,0.0
286241,0.0
286242,0.0
286243,0.0
286244,0.0
286245,0.0
286246,0.0
286247,0.0
286248,0.0
286249,0.0
286250,0.0
286251,0.0
286252,0.0
286253,0.0
286254,0.0
286255,0.0
286256,0.0
286257,0.0
286258,0.0
286259,0.0
286260,41.0
286261,25.0
286262,0.0
286263,0.0
286264,0.0
286265,84.0
286266,97.0
286267,5.0
286268,10.0
286269,310.0
286270,30.0
286271,0.0
286272,0.0
286273,0.0
286274,1.0
286275,0.0
286276,17.0
286277,0.0
286278,0.0
286279,0.0
286280,0.0
286281,0.0
286282,0.0
286283,31.0
286284,0.0
286285,0.0
286286,0.0
286287,0.0
286288,0.0
286289,0.0
286290,0.0
286291,0.0
286292,0.0
286293,3.0
286294,0.0
286295,0.0
286296,0.0
286297,0.0
286298,0.0
286299,6.0
286300,40.0
286301,106.0
286302,0.0
286303,0.0
286304,11.0
286305,0.0
286306,0.0
286307,102.0
286308,0.0
286309,0.0
286310,0.0
286311,0.0
286312,350.0
286313,10.0
286314,0.0
286315,0.0
286316,14.0
286317,0.0
286318,39.0
286319,0.0
286320,15.0
286321,5.0
286322,0.0
286323,0.0
286324,0.0
286325,0.0
286326,0.0
286327,1.0
286328,0.0
286329,97.0
286330,28.0
286331,14.0
286332,0.0
286333,0.0
286334,0.0
286335,49.0
286336,0.0
286337,43.0
286338,25.0
286339,0.0
286340,0.0
286341,91.0
286342,0.0
286343,0.0
286344,18.0
286345,0.0
286346,0.0
286347,0.0
286348,0.0
286349,72.0
286350,0.0
286351,0.0
286352,0.0
286353,0.0
286354,133.0
286355,0.0
286356,0.0
286357,0.0
286358,29.0
286359,0.0
286360,0.0
286361,0.0
286362,0.0
286363,127.0
286364,0.0
286365,0.0
286366,0.0
286367,0.0
286368,0.0
286369,0.0
286370,0.0
286371,0.0
286372,6.0
286373,6.0
286374,176.0
286375,0.0
286376,4.0
286377,0.0
286378,0.0
286379,6.0
286380,0.0
286381,0.0
286382,0.0
286383,0.0
286384,0.0
286385,0.0
286386,0.0
286387,5.0
286388,0.0
286389,171.0
286390,0.0
286391,0.0
286392,0.0
286393,0.0
286394,0.0
286395,0.0
286396,0.0
286397,0.0
286398,0.0
286399,0.0
286400,0.0
286401,0.0
286402,0.0
286403,0.0
286404,26.0
286405,0.0
286406,0.0
286407,0.0
286408,0.0
286409,172.0
286410,0.0
286411,0.0
286412,0.0
286413,0.0
286414,0.0
286415,0.0
286416,0.0
286417,0.0
286418,0.0
286419,0.0
286420,0.0
286421,0.0
286422,0.0
286423,0.0
286424,9.0
286425,0.0
286426,0.0
286427,46.0
286428,0.0
286429,58.0
286430,0.0
286431,0.0
286432,0.0
286433,0.0
286434,205.0
286435,3.0
286436,8.0
286437,0.0
286438,0.0
286439,0.0
286440,0.0
286441,0.0
286442,0.0
286443,0.0
286444,0.0
286445,0.0
286446,269.0
286447,0.0
286448,15.0
286449,102.0
286450,0.0
286451,0.0
286452,0.0
286453,0.0
286454,0.0
286455,0.0
286456,0.0
286457,20.0
286459,105.0
286460,0.0
286461,0.0
286462,0.0
286463,0.0
286464,5.0
286465,0.0
286466,0.0
286467,0.0
286468,0.0
286469,0.0
286470,210.0
286471,0.0
286472,0.0
286473,5.0
286474,5.0
286475,0.0
286476,6.0
286477,0.0
286478,6.0
286479,16.0
286480,0.0
286481,0.0
286482,0.0
286483,49.0
286484,0.0
286485,5.0
286486,0.0
286487,14.0
286488,0.0
286489,0.0
286490,0.0
286491,0.0
286492,0.0
286493,40.0
286494,0.0
286495,10.0
286496,0.0
286497,0.0
286498,29.0
286499,0.0
286500,0.0
286501,0.0
286502,0.0
286503,0.0
286504,14.0
286505,0.0
286506,0.0
286507,0.0
286508,0.0
286509,0.0
286510,43.0
286511,0.0
286512,0.0
286513,0.0
286514,62.0
286515,0.0
286516,9.0
286517,0.0
286518,0.0
286519,0.0
286520,0.0
286521,0.0
286522,0.0
286523,0.0
286524,0.0
286525,0.0
286526,0.0
286527,0.0
286528,0.0
286529,0.0
286530,0.0
286531,0.0
286532,19.0
286533,0.0
286534,0.0
286535,0.0
286536,68.0
286537,0.0
286538,0.0
286539,0.0
286540,0.0
286541,0.0
286542,0.0
286543,0.0
286544,0.0
286545,0.0
286546,0.0
286547,0.0
286548,0.0
286549,0.0
286550,73.0
286551,0.0
286552,0.0
286553,0.0
286554,0.0
286555,0.0
286556,0.0
286557,1.0
286558,0.0
286559,41.0
286560,9.0
286561,0.0
286562,76.0
286563,0.0
286564,0.0
286565,0.0
286566,0.0
286567,0.0
286568,25.0
286569,0.0
286570,0.0
286571,9.0
286572,0.0
286573,10.0
286574,0.0
286575,0.0
286576,650.0
286577,0.0
286578,0.0
286579,0.0
286580,0.0
286581,0.0
286582,0.0
286583,0.0
286584,0.0
286585,0.0
286586,58.0
286587,0.0
286588,0.0
286589,0.0
286590,0.0
286591,380.0
286592,0.0
286593,0.0
286594,0.0
286595,0.0
286596,0.0
286597,0.0
286598,0.0
286599,50.0
286600,0.0
286601,0.0
286602,0.0
286603,0.0
286604,43.0
286605,0.0
286606,0.0
286607,0.0
286608,0.0
286609,0.0
286610,0.0
286611,9.0
286612,0.0
286613,0.0
286614,0.0
286615,0.0
286616,0.0
286617,0.0
286618,0.0
286619,19.0
286620,0.0
286621,0.0
286622,0.0
286623,0.0
286624,0.0
286625,0.0
286626,0.0
286627,0.0
286628,0.0
286629,0.0
286630,0.0
286631,0.0
286632,0.0
286633,0.0
286634,0.0
286635,0.0
286636,0.0
286637,0.0
286638,0.0
286639,0.0
286640,0.0
286641,0.0
286642,0.0
286643,0.0
286644,0.0
286645,0.0
286646,0.0
286647,0.0
286648,0.0
286649,0.0
286650,0.0
286651,0.0
286652,0.0
286653,0.0
286654,3.0
286655,0.0
286656,0.0
286657,0.0
286658,0.0
286659,0.0
286660,0.0
286661,0.0
286662,0.0
286663,0.0
286664,0.0
286665,122.0
286666,4.0
286667,0.0
286668,0.0
286669,0.0
286670,0.0
286671,0.0
286672,35.0
286675,81.0
286676,0.0
286677,31.0
286679,6.0
286704,0.0
286705,7.0
286706,0.0
286707,0.0
286708,0.0
286709,0.0
286710,0.0
286711,0.0
286712,0.0
286713,0.0
286714,14.0
286715,91.0
286716,0.0
286717,0.0
286718,0.0
286719,81.0
286720,0.0
286721,0.0
286722,38.0
286723,0.0
286724,0.0
286725,0.0
286726,0.0
286727,0.0
286728,0.0
286729,22.0
286730,0.0
286731,0.0
286732,150.0
286733,0.0
286735,0.0
286736,0.0
286737,0.0
286738,0.0
286739,0.0
286740,0.0
286741,0.0
286742,0.0
286743,0.0
286744,15.0
286745,0.0
286746,152.0
286747,0.0
286748,0.0
286749,36.0
286750,0.0
286751,1.0
286752,0.0
286753,0.0
286754,0.0
286755,0.0
286756,0.0
286757,0.0
286758,0.0
286759,0.0
286760,0.0
286761,0.0
286762,0.0
286763,97.0
286766,144.0
286772,6.0
286778,6.0
286794,0.0
286795,0.0
286796,0.0
286797,2.0
286798,0.0
286799,0.0
286800,0.0
286801,0.0
286802,0.0
286803,0.0
286804,71.0
286805,0.0
286806,47.0
286807,0.0
286808,63.0
286809,0.0
286810,0.0
286811,0.0
286812,0.0
286813,58.0
286814,0.0
286815,0.0
286816,0.0
286817,0.0
286818,10.0
286819,0.0
286820,0.0
286821,0.0
286822,0.0
286823,6.0
286824,0.0
286825,4.0
286827,6.0
286829,0.0
286830,94.0
286832,12.0
286833,3.0
286836,39.0
286837,78.0
286838,0.0
286839,0.0
286840,23.0
286841,34.0
286842,7.0
286855,19.0
286856,0.0
286857,14.0
286858,0.0
286859,0.0
286860,0.0
286861,0.0
286862,0.0
286863,0.0
286864,62.0
286865,0.0
286866,0.0
286867,0.0
286868,2.0
286869,36.0
286870,0.0
286871,0.0
286872,7.0
286873,0.0
286874,11.0
286875,2.0
286876,0.0
286877,16.0
286878,0.0
286879,19.0
286880,0.0
286881,0.0
286882,45.0
286883,0.0
286884,41.0
286885,5.0
286886,0.0
286887,22.0
286894,6.0
286898,6.0
286899,6.0
286900,6.0
286902,6.0
286903,6.0
286916,85.0
286917,0.0
286918,0.0
286919,0.0
286920,0.0
286921,126.0
286922,0.0
286923,0.0
286924,0.0
286925,17.0
286926,1.0
286927,0.0
286928,45.0
286929,0.0
286930,0.0
286931,0.0
286932,0.0
286933,0.0
286934,0.0
286935,0.0
286936,17.0
286937,0.0
286938,0.0
286939,0.0
286940,0.0
286941,0.0
286942,0.0
286943,0.0
286944,0.0
286945,0.0
286946,0.0
286947,0.0
286948,0.0
286949,0.0
286950,330.0
286951,0.0
286952,0.0
286953,0.0
286954,75.0
286955,0.0
286956,0.0
286957,0.0
286958,0.0
286959,0.0
286960,3.0
286961,0.0
286962,72.0
286963,0.0
286964,0.0
286965,0.0
286966,0.0
286967,3.0
286968,0.0
286969,0.0
286970,0.0
286971,0.0
286972,0.0
286973,0.0
286974,9.0
286975,0.0
286976,0.0
286977,0.0
286978,0.0
286979,86.0
286980,0.0
286981,70.0
286982,0.0
286983,0.0
286984,0.0
286985,0.0
286986,67.0
286987,0.0
286988,0.0
286989,0.0
286990,0.0
286991,119.0
286992,0.0
286993,5.0
286994,0.0
286995,0.0
286996,0.0
286997,0.0
286998,0.0
286999,0.0
287000,0.0
287001,79.0
287002,0.0
287003,0.0
287004,40.0
287005,0.0
287006,0.0
287007,0.0
287008,0.0
287009,0.0
287010,0.0
287011,0.0
287012,0.0
287013,18.0
287014,0.0
287015,33.0
287016,0.0
287017,0.0
287018,0.0
287019,0.0
287020,154.0
287021,0.0
287022,0.0
287023,95.0
287024,0.0
287025,0.0
287026,0.0
287027,0.0
287028,0.0
287029,0.0
287030,68.0
287031,0.0
287032,0.0
287033,0.0
287034,48.0
287035,0.0
287036,0.0
287037,0.0
287038,0.0
287039,0.0
287040,0.0
287041,0.0
287042,235.0
287043,8.0
287044,0.0
287045,2.0
287046,0.0
287047,0.0
287048,0.0
287049,0.0
287050,2.0
287051,0.0
287052,0.0
287053,0.0
287054,0.0
287055,0.0
287056,0.0
287057,0.0
287058,0.0
287059,0.0
287060,120.0
287061,2.0
287062,18.0
287063,0.0
287064,0.0
287065,0.0
287066,0.0
287067,0.0
287068,0.0
287070,10.0
287071,5.0
287075,0.0
287077,115.0
287079,6.0
287082,0.0
287083,3.0
287085,6.0
287100,38.0
287101,0.0
287102,0.0
287103,70.0
287109,6.0
287111,70.0
287112,0.0
287114,85.0
287128,0.0
287129,27.0
287130,0.0
287131,0.0
287132,0.0
287133,0.0
287134,0.0
287135,127.0
287136,0.0
287137,0.0
287138,0.0
287139,0.0
287140,0.0
287141,0.0
287142,0.0
287143,0.0
287144,0.0
287145,0.0
287146,0.0
287147,18.0
287148,0.0
287149,0.0
287150,0.0
287151,0.0
287152,11.0
287153,0.0
287154,32.0
287155,0.0
287156,0.0
287157,0.0
287158,82.0
287159,0.0
287160,0.0
287161,0.0
287162,40.0
287163,0.0
287164,0.0
287165,0.0
287166,80.0
287167,0.0
287168,0.0
287169,0.0
287170,0.0
287171,0.0
287172,0.0
287173,0.0
287174,3.0
287175,0.0
287176,0.0
287177,0.0
287178,0.0
287179,0.0
287180,0.0
287181,10.0
287182,0.0
287183,73.0
287184,0.0
287185,0.0
287186,0.0
287187,9.0
287188,0.0
287189,0.0
287190,0.0
287191,0.0
287192,17.0
287193,0.0
287194,0.0
287195,0.0
287196,0.0
287197,0.0
287198,0.0
287199,4.0
287200,0.0
287201,0.0
287202,0.0
287203,0.0
287204,0.0
287205,205.0
287206,0.0
287207,0.0
287208,2.0
287209,0.0
287210,0.0
287211,77.0
287212,0.0
287213,0.0
287214,0.0
287215,0.0
287216,0.0
287217,0.0
287218,0.0
287219,12.0
287220,0.0
287221,0.0
287222,0.0
287223,0.0
287224,0.0
287225,0.0
287226,70.0
287227,0.0
287228,0.0
287229,0.0
287230,0.0
287231,0.0
287232,0.0
287233,0.0
287234,100.0
287235,0.0
287236,0.0
287237,3.0
287238,0.0
287239,0.0
287240,0.0
287241,0.0
287242,100.0
287243,0.0
287244,0.0
287245,0.0
287246,10.0
287247,0.0
287248,0.0
287249,0.0
287252,0.0
287253,7.0
287257,6.0
287259,13.0
287262,6.0
287285,0.0
287286,12.0
287287,61.0
287288,0.0
287289,102.0
287294,6.0
287312,0.0
287313,0.0
287314,0.0
287315,0.0
287316,0.0
287317,0.0
287318,32.0
287319,0.0
287320,0.0
287321,3.0
287322,0.0
287323,0.0
287324,0.0
287325,0.0
287326,0.0
287327,0.0
287328,0.0
287329,0.0
287330,0.0
287331,0.0
287332,0.0
287333,0.0
287334,0.0
287335,76.0
287336,0.0
287337,59.0
287338,0.0
287339,0.0
287340,0.0
287341,0.0
287344,112.0
287346,6.0
287348,45.0
287350,40.0
287351,11.0
287352,60.0
287354,290.0
287357,70.0
287373,10.0
287377,154.0
287379,0.0
287387,100.0
287403,0.0
287404,0.0
287405,0.0
287406,12.0
287407,0.0
287408,55.0
287409,0.0
287410,0.0
287411,0.0
287412,19.0
287413,0.0
287414,0.0
287415,0.0
287416,0.0
287417,14.0
287418,0.0
287419,0.0
287420,0.0
287421,0.0
287422,0.0
287423,0.0
287424,0.0
287425,0.0
287426,10.0
287427,0.0
287428,64.0
287429,0.0
287430,0.0
287431,105.0
287432,0.0
287433,0.0
287434,0.0
287435,0.0
287436,0.0
287437,11.0
287438,0.0
287439,0.0
287440,0.0
287441,0.0
287442,0.0
287443,0.0
287444,37.0
287445,0.0
287446,0.0
287447,0.0
287448,68.0
287449,26.0
287450,0.0
287451,0.0
287452,0.0
287453,0.0
287454,0.0
287455,60.0
287456,20.0
287457,0.0
287458,0.0
287459,0.0
287460,0.0
287461,0.0
287462,20.0
287463,2.0
287464,0.0
287465,0.0
287466,0.0
287467,0.0
287468,0.0
287469,7.0
287470,0.0
287471,0.0
287472,0.0
287473,0.0
287474,0.0
287475,0.0
287476,0.0
287477,53.0
287478,0.0
287479,20.0
287480,0.0
287481,0.0
287482,0.0
287483,0.0
287484,100.0
287485,0.0
287486,0.0
287487,0.0
287488,0.0
287489,88.0
287490,0.0
287491,0.0
287493,0.0
287494,0.0
287495,0.0
287496,0.0
287497,0.0
287498,0.0
287499,0.0
287500,29.0
287501,0.0
287502,0.0
287503,0.0
287504,0.0
287505,0.0
287506,10.0
287507,0.0
287508,0.0
287509,0.0
287510,4.0
287511,0.0
287512,0.0
287513,0.0
287514,94.0
287515,0.0
287516,0.0
287517,0.0
287518,0.0
287519,0.0
287520,0.0
287521,0.0
287522,0.0
287523,6.0
287524,0.0
287536,6.0
287554,0.0
287555,0.0
287556,11.0
287558,15.0
287559,56.0
287560,0.0
287561,7.0
287562,0.0
287563,73.0
287564,15.0
287565,0.0
287566,4.0
287567,0.0
287569,43.0
287570,71.0
287571,0.0
287573,8.0
287585,0.0
287586,0.0
287587,0.0
287588,0.0
287589,112.0
287590,0.0
287591,0.0
287592,0.0
287593,0.0
287594,0.0
287595,5.0
287596,0.0
287597,0.0
287598,8.0
287599,18.0
287600,0.0
287601,0.0
287602,0.0
287603,50.0
287604,22.0
287605,0.0
287606,0.0
287607,0.0
287608,5.0
287609,0.0
287610,41.0
287611,3.0
287612,0.0
287613,30.0
287614,0.0
287615,7.0
287616,13.0
287618,45.0
287619,11.0
287620,60.0
287624,11.0
287625,30.0
287627,183.0
287631,6.0
287646,127.0
287647,3.0
287648,0.0
287649,0.0
287650,7.0
287651,0.0
287652,0.0
287653,0.0
287654,90.0
287655,0.0
287656,0.0
287657,0.0
287658,10.0
287659,0.0
287660,212.0
287661,0.0
287662,0.0
287663,33.0
287664,0.0
287665,0.0
287666,3.0
287667,0.0
287668,0.0
287669,415.0
287670,0.0
287671,0.0
287672,10.0
287673,0.0
287674,97.0
287675,0.0
287676,0.0
287677,155.0
287678,0.0
287679,0.0
287680,0.0
287681,0.0
287682,0.0
287683,0.0
287684,0.0
287685,0.0
287686,0.0
287687,116.0
287688,5.0
287689,0.0
287690,0.0
287691,2.0
287692,0.0
287693,0.0
287694,0.0
287695,0.0
287696,51.0
287697,0.0
287698,0.0
287699,0.0
287700,0.0
287701,0.0
287702,0.0
287703,0.0
287704,0.0
287705,0.0
287706,0.0
287707,0.0
287708,0.0
287709,0.0
287710,34.0
287711,0.0
287712,0.0
287713,0.0
287714,37.0
287715,126.0
287716,0.0
287717,0.0
287718,0.0
287719,124.0
287720,0.0
287721,0.0
287722,0.0
287723,0.0
287724,0.0
287725,30.0
287726,82.0
287727,0.0
287728,0.0
287729,0.0
287730,0.0
287731,0.0
287732,0.0
287733,0.0
287734,0.0
287735,0.0
287736,0.0
287737,0.0
287738,0.0
287739,0.0
287740,0.0
287741,260.0
287742,0.0
287743,0.0
287744,0.0
287745,0.0
287746,0.0
287747,0.0
287748,17.0
287749,0.0
287750,0.0
287751,0.0
287752,0.0
287753,0.0
287754,0.0
287755,132.0
287756,0.0
287757,0.0
287758,0.0
287759,0.0
287760,0.0
287761,26.0
287762,0.0
287763,0.0
287764,27.0
287765,0.0
287766,19.0
287767,0.0
287768,82.0
287771,70.0
287774,77.0
287775,81.0
287782,6.0
287783,6.0
287784,6.0
287799,0.0
287800,0.0
287801,0.0
287802,0.0
287803,0.0
287804,0.0
287805,0.0
287806,0.0
287807,38.0
287808,0.0
287809,0.0
287810,0.0
287811,10.0
287812,30.0
287813,0.0
287814,0.0
287815,37.0
287816,0.0
287817,53.0
287818,0.0
287819,0.0
287820,0.0
287821,0.0
287822,0.0
287823,80.0
287824,0.0
287825,0.0
287826,0.0
287827,4.0
287828,0.0
287830,0.0
287831,0.0
287832,0.0
287833,0.0
287834,0.0
287835,0.0
287836,0.0
287837,145.0
287838,0.0
287839,24.0
287840,0.0
287841,0.0
287842,0.0
287843,0.0
287844,62.0
287845,0.0
287846,0.0
287847,0.0
287848,51.0
287849,0.0
287850,0.0
287851,0.0
287852,44.0
287853,0.0
287854,0.0
287855,0.0
287856,0.0
287857,0.0
287858,30.0
287859,0.0
287860,0.0
287861,0.0
287862,0.0
287863,0.0
287864,0.0
287865,0.0
287866,0.0
287867,47.0
287868,0.0
287869,0.0
287870,0.0
287871,24.0
287872,0.0
287873,0.0
287874,0.0
287875,47.0
287876,0.0
287877,0.0
287878,0.0
287879,4.0
287880,0.0
287881,0.0
287882,0.0
287883,0.0
287884,0.0
287885,0.0
287886,0.0
287887,85.0
287888,0.0
287892,9.0
287894,24.0
287895,31.0
287899,141.0
287900,134.0
287901,14.0
287902,0.0
287904,6.0
287919,18.0
287920,0.0
287921,0.0
287922,0.0
287923,0.0
287924,0.0
287925,2.0
287926,0.0
287927,0.0
287928,10.0
287929,0.0
287930,0.0
287931,0.0
287932,0.0
287933,0.0
287934,0.0
287935,0.0
287936,0.0
287937,29.0
287938,63.0
287939,0.0
287940,0.0
287941,0.0
287942,50.0
287943,0.0
287944,50.0
287945,0.0
287946,7.0
